id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
36970,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",alah tempat tahanan tu dekat dengan rumah aku ja,theafifff,0,---,0,No,21/4/2022,neutral,notsarc,my
36971,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",tadi kat belakang taman perumahan kami hat hutan tu depa tangkap 3 org . pastu ada 2 org mai kat depan sek ren pak guard tangkap .,ayuuuu.x,0,---,0,No,21/4/2022,neutral,notsarc,my
36972,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",macam2 hal,qistinabibiqairina,0,---,0,No,21/4/2022,negative,notsarc,my
36973,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",depe nk pi mna jln kaki astu lari ii gitu,whosyia_,0,---,0,No,22/4/2022,negative,notsarc,my
36974,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Lari konon nak selamat.. makin tak selamat & menyusahkan org lain ??,ida_nereida,0,---,0,No,22/4/2022,negative,sarc,my
36975,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",aku kalau ada kat sana dah trauma tengok darah,7pbman,0,---,0,No,17/5/2022,neutral,notsarc,my
36976,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Salah kete tu lalu atas jalanraya ?? bukan salah dorang melintas jalan,nami_kyrah,0,---,0,No,23/4/2022,negative,sarc,my
36977,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",baik sangat suka tolg org camni org lain taknak tolg sbb dorg buat mslh Malaysia pandai nk tolg,hrndriqpromaxx,0,---,0,No,22/4/2022,negative,sarc,my
36978,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",mana lagu dengarkan di sepanjang malam aku berdoa,screamypanda,1,---,0,No,21/4/2022,neutral,notsarc,my
36979,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",kenapa bang ??,nurqaisara99,1,---,0,No,20/4/2022,neutral,notsarc,my
36980,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",apa jadi do?,cctusick999,0,---,0,No,21/4/2022,neutral,notsarc,my
36981,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",bukan Soh org langgar dorg yg slh sbb lari,hrndriqpromaxx,0,---,0,No,22/4/2022,negative,notsarc,my
36982,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",knpa boleh lari? ??,azmie_2,0,---,0,No,21/4/2022,negative,notsarc,my
36983,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",wachu know bout roling down in the dip,lamecok,0,---,0,No,21/4/2022,neutral,notsarc,en
36984,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",mati tu sape nk tanggung,alia_ft_syaheeran,1,---,2,No,20/4/2022,negative,notsarc,my
36985,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",nanti diorang respawn balik,screamypanda,0,alia_ft_syaheeran,---,Yes,21/4/2022,negative,notsarc,my
36986,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",main game je la kak.. xyah duk amik tau,umrlthf,0,alia_ft_syaheeran,---,Yes,20/4/2022,negative,sarc,my
36987,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022","wak masuk bg ramai kit....jd lagu ni ha senang pueh????..yg jaga depo emigresen tu brapa org ja puak tu smpi 700,800 oghang skali ambush tudia baqu",user9204441968983,0,---,0,No,20/4/2022,negative,sarc,cm
36988,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Ish mati lah kita,aaron_ispog801,0,---,0,No,20/4/2022,negative,notsarc,my
36989,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",lepas anjing cari,foryou.virgodragon,0,---,0,No,21/4/2022,negative,notsarc,my
36990,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",sendiri tangong la,user2781790796416,0,---,0,No,20/4/2022,negative,notsarc,my
36991,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",buat apa negara nak tggung diarang ni bw kapal htr balik,azlina7757,0,---,0,No,22/4/2022,negative,notsarc,my
36992,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Smooth transition,nyumnyumsedapnya,1,---,0,No,20/4/2022,neutral,notsarc,en
36993,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",masa otw nak g keja pkul 5 pagi td terkejut gaklah. ayat kursi dgn ngucap xhenti. takut depa tahan motor. pastu tgok berita ada yg mati. hummm??????,aximanur99,1,---,0,No,20/4/2022,negative,notsarc,my
36994,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",merusuh patot shoot to kill,ketupat.malas,0,---,0,No,21/4/2022,negative,notsarc,cm
36995,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022","dtg negara org, lps tu menyusahkan . itu la RONGHIYA",atikaaahmad,1,---,0,No,21/4/2022,negative,notsarc,my
36996,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022","Penjenayah:????????
warga:????????????????????????????????????????????????????????????????????????????????????????????????????????????????",frog_army684,0,---,0,No,20/4/2022,negative,sarc,my
36997,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Yeah! Good2 ???? kasi halau je dri malaysia??,therealme974,1,---,0,No,20/4/2022,negative,sarc,cm
36998,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",?????? aku yg happy..pls langgar semua pati kat sabah lg ye????,rizali3481,0,---,0,No,21/4/2022,negative,sarc,my
36999,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Sape suruh lari atas jln mlm ii buta mmg mendapat la. Alih ii salah org yg langgar plak,renameri._,0,---,0,No,8/5/2022,negative,notsarc,my
37000,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",nyusahkan org. kesian penjawat awam yg bertugas nak kena mnjawab...,koqakoqa1987,0,---,0,No,20/4/2022,negative,notsarc,my
37001,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Sian mereka . tumpang sana sini .?? dengan alasan sanggup berlaku kemalangan semata mata nk tumpang di Malaysia??,wakwak_wukwuk,0,---,0,No,20/4/2022,negative,sarc,my
37002,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",tu mkan dia.. lain kali dh tahu salah jngan lari,mayurikurotsuchi00,0,---,0,No,21/4/2022,negative,sarc,my
37003,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Depa ni masuk ke Malaysia melalui Langkawi pastu ramai sgt kt situ kena pindah ke depot lain kt Kedah. Pastu depa tak mau duduk situ depa lari macamni,yougogurlz,0,---,1,No,20/4/2022,negative,notsarc,my
37004,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Menyusahkan je,orkidnochill,0,---,0,No,20/4/2022,negative,notsarc,my
37005,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",menyusahkan,test2021xxx,0,---,0,No,20/4/2022,negative,notsarc,my
37006,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Simpn lg.. Bwk lg bnyk2 msuk Malaysia.. Menteri kayu,akasyahleman,0,---,0,No,23/5/2022,negative,sarc,my
37007,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",slh dorg lari dari depot Imigresen yg tak buat hal tu ok yg buat hal tu merompak menculik membunuh merogol tu yg mslh lagipun Malaysia,hrndriqpromaxx,0,---,0,No,22/4/2022,negative,notsarc,my
37008,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",lantak ah mereka...mereka memang susah nk diajar...bg tumpang nk lebih2...??????,pistachio_01,0,---,0,No,21/4/2022,negative,sarc,my
37009,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",ni yg kes Rohingya melarikan diri ke,ceo1275,0,---,0,No,21/4/2022,neutral,notsarc,my
37010,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022","ingat la rohingya, malaysia ni tolong kau atas sebab humanity je, kalau dah kena tangkap tu, duduk jelah diam, takpayah nak lari",nobodyherebrooo,0,---,0,No,21/4/2022,positive,sarc,cm
37011,"20042022 - Rusuhan di Depot Imigresen Sementara Relau, Bandar Baharu di Kedah menyaksikan kira-kira 500 tahanan melarikan diri dan 10 maut. #ohbulan #TikTokOhBulan #trendingnewsmalaysia #fyp??viral #fyp Publish: 20-4-2022",Takut kena 6 tahun satgi??????,admiralpapagoose,0,---,0,No,21/4/2022,negative,notsarc,my
37012,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,bukan nama hospital raja perempuan bainun nama betul hospital raja permaisuri bainun ipoh,kalinantha,51,---,3,No,20/2/2022,neutral,notsarc,my
37013,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,akibat kesan filem tamil????,tatak.biiol_,14,---,1,No,20/2/2022,negative,sarc,my
37014,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,12:20 tengah mlm..I dapat video ni dlm watsup 8:50 mlm tadi...,michaelcorleone97,9,---,0,No,20/2/2022,neutral,notsarc,my
37015,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,ok gak tu.gduh kat dpn hosp.spe cdra trus msuk emergency.xyah tnggu ambulans dh.mcm2 hal skrg nie??spe nk gduh pasnie plh tmpt yg mcm nie.,syukkay_e865,9,---,0,No,20/2/2022,positive,sarc,cm
37016,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,x payah gaduh lah. blh bincang apa,shankarshan1985,11,---,1,No,20/2/2022,positive,notsarc,my
37017,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,betul.. anything can solve by table talk,maccartiq,2,shankarshan1985,---,Yes,20/2/2022,positive,notsarc,cm
37018,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,benda boleh gaduh buat apa bincang... dok dengar day day saja????????,khairyharry,8,---,3,No,20/2/2022,negative,sarc,my
37019,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,tak boleh bang diorang tadi gaduh kat fair park nanti diorang gadoh kat hospital. diorang dah potong jari,candyboii14,1,khairyharry,---,Yes,21/2/2022,negative,sarc,my
37020,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,undang² ada buat apa ada polis????????,khairyharry,0,khairyharry,---,Yes,21/2/2022,negative,sarc,my
37021,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,bukan raja perempuan la???? raja permainun..,iyalbana,5,---,0,No,20/2/2022,neutral,notsarc,my
37022,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,yng semua comment2 kt bwh Tu......piii tngk masalah family kamu sendiri....jgn senang comment suka Hari.....pada suatu Hari nnti akan repeat balik????,joker24071,3,---,0,No,20/2/2022,negative,sarc,cm
37023,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,Tangkap buat kajian vaksinasi sehingga 10 dos .,devanklang,3,---,2,No,20/2/2022,negative,sarc,my
37024,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,close ur door plz....,joker24071,1,devanklang,---,Yes,20/2/2022,neutral,notsarc,en
37025,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,selisih cakap pun ya jugak kan pmbaca berita?????????,legallymusical2020,3,---,0,No,20/2/2022,negative,notsarc,my
37026,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,budak mna yg ulas berita..,yaiken63,2,---,0,No,20/2/2022,neutral,notsarc,my
37027,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,Bukan ke nama hospital tu hospital raja permaisuri bainun,uvammutah,2,---,0,No,20/2/2022,neutral,notsarc,my
37028,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,PDRM tolong siasat kes serta merta……sungguh malu,agelanalan,1,---,0,No,20/2/2022,negative,notsarc,my
37029,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,kat hospital guard pun jadi polis 3paku...memang Ada juga MCM itu...,ilaboy87,1,---,0,No,20/2/2022,negative,notsarc,cm
37030,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,"gaduh kat tempat lain,,,kat hospital kecoh dgn pengawal pulak ... dah mabuk mcm2 hal",zairiepul0037,1,---,0,No,20/2/2022,negative,sarc,my
37031,VIDEO TULAR | Polis Perak Buru Suspek Merusuh Di HRPB Ipoh #BeritaDiTiktok #buletintv3 #buletinutama #TrendingNewsMalaysia #Tular #Rusuhan #HRPB Publish: 20-2-2022,guard jlnkan tugas dia pun mkn gaji..dia hanya terima arahan dan undang2,andaqnagottj,1,---,0,No,20/2/2022,positive,notsarc,my
37032,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,"Rohingya anak Angkat Menteri UMNO,Long Tiger Adik Angkat KJ Manchester United ??????",uraaaa46,102,---,17,No,21/4/2022,negative,sarc,my
37033,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,sebab umno perihatin perikemanusiaan suka bantu orang susah. luar negara susah pun dia bantu. bukan macam 22 bulan yang susah lagi di pijak,kalana2021,3,uraaaa46,---,Yes,22/4/2022,#N/A,sarc,my
37034,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,Rohingya ialah Imam Mahdi,shahrul8028,0,uraaaa46,---,Yes,21/4/2022,neutral,notsarc,my
37035,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,kau joke ke?,kyzukimochi,1,uraaaa46,---,Yes,21/4/2022,neutral,notsarc,cm
37036,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,"apa cakap mcm itu saudara
UMNO ada terbabit ke dlm kes ini",hanafiahmad5349,0,uraaaa46,---,Yes,31/5/2022,positive,notsarc,my
37037,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,Siapa kita kalau betul Imam Mahdi ialah etnik Rohingya,shahrul8028,0,uraaaa46,---,Yes,23/4/2022,neutral,notsarc,my
37038,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,"Tunggu, ini Rohingya ape buat,ini Rohingya paling susah pun org",sad_is_99,0,uraaaa46,---,Yes,1/7/2022,negative,sarc,my
37039,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,semua negara buat hal,sad_is_99,0,uraaaa46,---,Yes,1/7/2022,negative,notsarc,my
37040,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,dikasih hati mintak jantong nanti rohingnia ne,yunistwo,0,uraaaa46,---,Yes,21/4/2022,negative,notsarc,my
37041,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,Senawang ape Cite eak ????,bulansabit5879,0,uraaaa46,---,Yes,21/4/2022,negative,notsarc,my
37042,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,Yap Zahid Hamidi lah punca baik sgt bawa masuk Malaysia ????,dragonongneo,1,uraaaa46,---,Yes,22/4/2022,negative,notsarc,my
37043,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,tp dah lompat katak p pejuang rasanya,toknz62,0,uraaaa46,---,Yes,15/5/2022,negative,notsarc,my
37044,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,buat baik berpada-pada..prihatin smpai memberi kesan pada rakyat.. org mcm kau patut dihantar ke Myanmar sekali..,y421q,2,uraaaa46,---,Yes,25/4/2022,negative,notsarc,my
37045,Keadaan Depot Imigresen Sementara Relau selepas rusuhan #bpjeya #jeyaprakash #teambpjeya #teammanymanyproblem #imigresen #kkp #kucingkalerpink #rohingya #rusuhan Publish: 21-4-2022,mengapa pula saya nak di hantar ke burma lak. cuba cerita sikit,kalana2021,0,uraaaa46,---,Yes,25/4/2022,negative,notsarc,my
