id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
38288,banjir flood _output1,Tahun lepas masa macam ni rumah sewa aku dilanda banjir kilat. みɑɑ˘°˘みɑɑ˘°˘みɑɑ. 😭,30b672a8-6c5,0,,0,,2019-01-01T09:24:22.000Z,neutral,notsarc,my
38289,banjir flood _output2,Literally my dad cannot balik to Malaysia bcs of flood. Stay safe ayah. https://t.co/V8FcQEKbcU,81707ba6-079,0,,0,,2020-01-01T13:23:19.000Z,negative,sarc,cm
38290,banjir flood _output2,"@c916d0df-1da Hahaha sapoh banjir banyak lagi wea 😩😩 hahaha Hppy New Year Wea, smoga tahun ni abewea nikoh pahtu boleh anok comel2 wuhuuu",5abc29f4-3eb,0,df67161c-81a,0,1.21E+18,2020-01-01T01:18:35.000Z,neutral,notsarc,cm
38291,banjir flood _output3,@c0227993-9e1 Alhamdulillah. Hopefully tak banjir lah. Nangis weh kalau rumah naik air 😭,8cdf57bb-b24,0,fefd292f-a61,1,1.35E+18,2021-01-02T12:45:54.000Z,positive,notsarc,my
38292,banjir flood _output3,@261a70a9-652 Darat dah banjir eh,8ebcdb76-e53,0,91df3400-8c9,1,1.35E+18,2021-01-02T12:43:31.000Z,neutral,notsarc,my
38293,banjir flood _output3,@e75a33da-88b Umah aku tak ah tapi yg belah darat tu dah banjir kowt,8ebcdb76-e53,0,6ab23254-7dd,1,1.35E+18,2021-01-02T12:42:16.000Z,neutral,notsarc,my
38294,banjir flood _output3,Rasa mcm nak banjir je sebab hujan xstop lagi ... Rahmat allah 🌧️🌧️🌧️🌧️,85b9f95f-b61,0,,0,,2021-01-02T12:39:42.000Z,positive,notsarc,my
38295,banjir flood _output3,Rentas 4 tempat banjir tadi. Cuak gak tapi harung je la,d6c57f0b-5e6,0,,0,,2021-01-02T12:33:42.000Z,neutral,notsarc,my
38296,banjir flood _output3,@69944289-f21 Aah wei mak ckp mmg non stop hujan kt muo. Risau jugak laa sbb ada dah tmpt yg banjir.,7697f8f7-be2,0,6e7008a9-49e,1,1.35E+18,2021-01-02T12:32:51.000Z,neutral,notsarc,my
38297,banjir flood _output3,@cc371216-386 Rasanya bypass kota tu banjir sebab situ hujan lebat pun banjir ni lagi kan berjam2 non stop hujan kan. Lalu senai-desaru pun banjir kat felda sg mas. Tak boleh lalu segamat ke?,efaef257-040,0,1a507419-6fe,1,1.35E+18,2021-01-02T12:25:31.000Z,neutral,notsarc,cm
38298,banjir flood _output3,keluar berita dah pasal johor banjir teruk . last banjir 2006,a22636bf-461,2,,0,,2021-01-02T12:15:19.000Z,neutral,notsarc,cm
38299,banjir flood _output3,Malam ni nak pergi pusat banjir mana eh? Saya mangsa,f7edaa0a-a7c,0,,1,,2021-01-02T12:11:05.000Z,neutral,notsarc,my
38300,banjir flood _output3,Hujan + banjir. So duduk je rumah yeee kes makin tinggi tu 😏,efaef257-040,0,,0,,2021-01-02T12:01:16.000Z,negative,sarc,cm
38301,banjir flood _output3,Bapak sedih balik rumah johor nak bercuti dgn fam then hujan non stop 2 hari tak keluar mana pastu banjir pulak now stuck dekat pusat pemindahan,baa3702b-b2b,0,,1,,2021-01-02T11:52:10.000Z,negative,notsarc,cm
38302,banjir flood _output3,@4f9ce448-4bc Mancing mana tu? Musim banjir ni macam macam ikan timbul ek.,e143b213-35c,0,604297ec-f6d,1,1.35E+18,2021-01-02T11:30:44.000Z,neutral,notsarc,my
38303,banjir flood _output3,Kg Maju Jaya #JohorBahru - Banjir. Hati2 + Salam takziah kepada mangsa yang terlibat. Tolong sahabat pindah barang. Sahabat sdg bercuti di luar #Johor 🚒🚒🚒 ☔️☔️☔️ 🚑🚑🚑 https://t.co/0mjdmCuRte,a00e118c-7fb,0,93828a75-97c,0,1.35E+18,2021-01-02T11:29:38.000Z,positive,notsarc,my
38304,banjir flood _output3,Penat aih drive time jem pastu nak redah banjir lagi. Nasib baik malam ni makan kat rumah abang aku. Dia masak ayam kicap & isteri dia masak ayam masak lemak cili api.,d6c57f0b-5e6,0,,0,,2021-01-02T11:25:48.000Z,neutral,notsarc,cm
38305,banjir flood _output3,Johor dah banyak tempat banjir since hujan tak berhenti dari smlm. 😔 https://t.co/Vm4Gu6XHIk,2ce74f57-f7a,0,,0,,2021-01-02T11:25:46.000Z,neutral,notsarc,cm
38306,banjir flood _output3,@c49dbd6e-1c4 tau x pe zam. Mmg x sangka la area situ blh banjir.,27c073ff-e5e,0,0dc1bad6-6e1,0,1.35E+18,2021-01-02T11:23:29.000Z,neutral,notsarc,cm
38307,banjir flood _output3,"Td aku dah kata kat pakcik air sungai dah tinggi ni, masatu x tau johor dah banjir, hmm kalau kg banjir mmg ayam itik kena selamatkan dulu",6d4eef09-307,0,,0,,2021-01-02T11:21:43.000Z,neutral,notsarc,my
38308,banjir flood _output3,First time hadap banjir dari siang sampai ke malam,ec15939e-680,0,,0,,2021-01-02T11:18:54.000Z,neutral,notsarc,cm
38309,banjir flood _output3,Nasib tak sangkut dalam banjir matt,d7cc145e-17f,0,,0,,2021-01-02T11:06:26.000Z,neutral,notsarc,my
38310,banjir flood _output3,@0ed141ca-8b6 banjir kt skudai ke?,5a04636a-ddb,0,f25641dc-349,1,1.35E+18,2021-01-02T11:04:53.000Z,neutral,notsarc,my
38311,banjir flood _output3,Temp dkt johor turun smpi 20’c tu.. sis pernah rase dlu.. plus dgn banjir. Stay safe everyone in Johor.,47654463-ae7,0,,0,,2021-01-02T11:03:50.000Z,positive,notsarc,cm
38312,banjir flood _output3,#kluang #banjir https://t.co/gsIEObVPEF,dd86359d-35e,0,,0,,2021-01-02T10:54:52.000Z,neutral,notsarc,my
38313,banjir flood _output3,"Johor sejuk sangat weh.. tak berhenti hujan pulak tu. Semalam banjir, harini pulak banjir tengahari sekali, lepas asar sekali. Hopefully malam tak macam ni lah.. https://t.co/4yOIHhg8wz",8cdf57bb-b24,7,,1,,2021-01-02T10:51:45.000Z,positive,notsarc,cm
38314,banjir flood _output3,Rumah aku last banjir besar masa thn 2006.. 😩😢 janganlah sampi masuk dalam rumah 😞 https://t.co/Z1QRNVJH9z,9565aa5d-c1e,0,,4,,2021-01-02T10:33:25.000Z,negative,notsarc,my
38315,banjir flood _output3,Banjir area Tmn Tampoi Indah Johor Bahru. Air sungai Perling naik. My sister x dpt balik rmh hari ni. Lucky sy ada kat rmh blh numpangkn dia sementara waktu. Hope esk hujan stop and air sungai Perling surut. https://t.co/Lpr2gYutth,27c073ff-e5e,28,,10,,2021-01-02T10:29:58.000Z,neutral,notsarc,cm
38316,banjir flood _output3,2021 bermula dgn banjir,14efd3d0-6ce,0,,0,,2021-01-02T10:24:36.000Z,neutral,notsarc,my
38317,banjir flood _output3,@f1ab8875-e26 Hari pertama kedua tahun baru je dah busy banjir 😭,8cdf57bb-b24,0,846af8b0-b3b,1,1.35E+18,2021-01-02T10:21:31.000Z,neutral,notsarc,cm
38318,banjir flood _output3,@04b0c3ab-75f Mangsa banjir geng... https://t.co/52IZwCufXr,8cdf57bb-b24,2,5536159c-0bd,0,1.35E+18,2021-01-02T10:20:54.000Z,,notsarc,my
38319,banjir flood _output3,Kluang banjir ke? So kena postpone lah pergi sana next week. Stay strong,28756c89-dd0,0,,0,,2021-01-02T10:15:35.000Z,,notsarc,cm
38320,banjir flood _output3,@0207fd66-9a8 akak g kota tnggi td. redah 3 banjir. Hahaha,3bdf253b-a23,0,db3f40b2-258,1,1.35E+18,2021-01-02T09:51:34.000Z,positive,sarc,my
38321,banjir flood _output3,Cepat pula banjir teruk kat johor... Ke akan jadi banjir teruk mcm 2007-2008 dlu... https://t.co/Klb3n2xjma,5d1bfdcc-6b3,0,,0,,2021-01-02T09:32:39.000Z,neutral,notsarc,my
38322,banjir flood _output3,Johor Bahru dah ada certain tempat banjir. 🥴,9854f875-47d,1,,0,,2021-01-02T09:30:29.000Z,neutral,notsarc,cm
38323,banjir flood _output3,Jalan skudai da sesak akibat banjir #jbtu https://t.co/kLbRAbtzaC,f8176365-250,1,,0,,2021-01-02T09:26:58.000Z,neutral,notsarc,my
38324,banjir flood _output3,Banjir di tampoi indah utama https://t.co/lthHHRcBTD,f8176365-250,1,,0,,2021-01-02T09:25:54.000Z,neutral,notsarc,my
38325,banjir flood _output3,"2020 ujian corona, 2021 ujian banjir. taman keliling aku semua banjir, jaga diri guys😢",0eef767f-b14,1,,0,,2021-01-02T09:20:50.000Z,negative,notsarc,cm
38326,banjir flood _output3,@b84187cf-7d7 Tunggu banjir surut!,55c96fa5-6ac,0,b3451cbe-de9,0,1.35E+18,2021-01-02T09:18:41.000Z,neutral,notsarc,my
38327,banjir flood _output3,Skudai banjir..adik aku hmtr video rumah makcik aku kat kg laut. Moga dipermudahkan ya Allah https://t.co/pJre1qxUtG,f8be7d80-833,2,,0,,2021-01-02T09:13:53.000Z,positive,notsarc,my
38328,banjir flood _output3,"2) Ada tanah sahaja (minimum 2 ekar [tidak banjir], keutamaan di kawasan Selangor terutamanya di Kuala Selangor, Klang dan lain-lain daerah berdekatan); atau 3) Ada modal sahaja tetapi tiada tanah",5bc85e12-a5d,0,22c319ea-58d,1,1.35E+18,2021-01-02T09:06:00.000Z,neutral,notsarc,my
38329,banjir flood _output3,teringat habis study balik JB hujan dr Segamat. Esoknya keluar berita Segamat tak boleh keluar sbb banjir.. keadaan hujan mcm skrg. Non-stop,a43760db-d06,1,,0,,2021-01-02T09:02:36.000Z,neutral,notsarc,cm
38330,banjir flood _output3,Flood alert. #prayforkotatinggi,fe7de56b-50b,0,,0,,2021-01-02T08:46:21.000Z,positive,notsarc,en
38331,banjir flood _output3,Teruk banjir...,a00e118c-7fb,0,,0,,2021-01-02T08:22:30.000Z,neutral,notsarc,my
38332,banjir flood _output3,Banjir di jalan tampoi utama https://t.co/mHvJAO8CxP,f8176365-250,0,,0,,2021-01-02T08:15:22.000Z,neutral,notsarc,my
38333,banjir flood _output3,Hohoho banjir lg https://t.co/0mXrGRQGIC,572d0597-9f8,1,,0,,2021-01-02T08:03:27.000Z,negative,sarc,my
38334,banjir flood _output3,@118b6835-364 @75944732-da8 Banjir boleh cuti tak... hahahaha,d8bef4d8-9a4,0,14eab1ad-fba,1,1.35E+18,2021-01-02T08:00:34.000Z,neutral,notsarc,my
38335,banjir flood _output3,#Skudai #banjir https://t.co/XDgQhMg5dc,dd86359d-35e,0,,0,,2021-01-02T07:50:20.000Z,neutral,notsarc,my
38336,banjir flood _output3,Guys. JB masih aman. Takde la banjir seperti yang korang war war kan tu. Chill okay ✌️ https://t.co/QpCUQMhLwB,5db6e2db-7cd,4,,0,,2021-01-02T07:24:33.000Z,positive,notsarc,cm
38337,banjir flood _output3,banjir wei pasir gudang,7b6a421a-813,4,,3,,2021-01-02T07:10:20.000Z,neutral,notsarc,my
38338,banjir flood _output3,"Banjir di kampung Laut, skudai https://t.co/Bqqwk5R44P",f8176365-250,0,,0,,2021-01-02T07:05:21.000Z,neutral,notsarc,my
38339,banjir flood _output3,Kluang Dah Banjir!😭 https://t.co/aZKrvy1oSN,dea1a308-4d9,0,,0,,2021-01-02T06:43:31.000Z,negative,notsarc,my
38340,banjir flood _output3,Hujan Lebat dan Banjir kat bnyk tempat ni mcm Tuhan suruh kita duk rumah je jangan jalan mana2 time Covid ni tgh bnyk..,bad34f66-887,2,,0,,2021-01-02T06:36:49.000Z,positive,notsarc,cm
38341,banjir flood _output3,Jadah dia time tuu nak banjir time tu jugaklah panggil kobi korek longkang bodoh ke apa elder bentong ni? Aku sepak jakgi,3e13cb85-b68,0,,1,,2021-01-02T05:32:44.000Z,negative,sarc,cm
38342,banjir flood _output3,Tampoi banjir ek,a3f54f10-819,0,,0,,2021-01-02T05:28:42.000Z,neutral,notsarc,my
38343,banjir flood _output3,"@0a40f687-938 All the places now banjir , how to be grateful",1c6b6a59-ea8,0,357f0671-c92,0,1.35E+18,2021-01-02T05:28:21.000Z,negative,sarc,en
38344,banjir flood _output3,Story penuh dgn banjir hahahaha,c8bd1565-dc1,0,,0,,2021-01-02T05:27:13.000Z,neutral,notsarc,cm
38345,banjir flood _output3,Peh jgn banjir sudah lah,5526fe13-d3b,0,,0,,2021-01-02T05:10:56.000Z,negative,notsarc,my
38346,banjir flood _output3,Kalau minggu ni aku kat Johor confirm tersadai sebab hujan non-stop and air banjir dah start naik.,0d8b6e5c-885,0,,0,,2021-01-02T04:52:36.000Z,neutral,notsarc,cm
38347,banjir flood _output3,"@a7e96b6d-032 @f8400cf4-ea7 tengah start up.. tak balik, bawa family dtg sini terus sewa homestay ....yer dah banjir TERUK lepau nih",11a932f5-eb5,0,6ecba7e1-c4a,0,1.35E+18,2021-01-02T04:42:29.000Z,negative,notsarc,cm
38348,banjir flood _output3,"@11a932f5-eb5 @f8400cf4-ea7 Wooo banjir dah ke? Kena inform MPP, tak balik ganu ke Razi? Rumah sana ok ke?",a7e96b6d-032,0,a0abbfd0-6e0,1,1.35E+18,2021-01-02T04:41:10.000Z,neutral,notsarc,cm
38349,banjir flood _output3,@a7e96b6d-032 @f8400cf4-ea7 lepau dah banjir nih.. bila nak hantar bantuan..,11a932f5-eb5,0,6ecba7e1-c4a,1,1.35E+18,2021-01-02T04:40:08.000Z,,notsarc,my
38350,banjir flood _output3,Paling baek ah tu banjir aku pening jap macam mana nak balik,7c9602b8-fc5,0,,0,,2021-01-02T04:34:03.000Z,positive,notsarc,my
38351,banjir flood _output3,@249795f5-2b6 Ahhh sayang please be safe . Banjir tuuu,ea3b834f-617,0,1145ab1c-ba8,1,1.35E+18,2021-01-02T02:10:37.000Z,positive,notsarc,cm
38352,banjir flood _output3,"Warga JB, pls update info banjir.",88f2b7b7-502,0,,1,,2021-01-02T00:59:35.000Z,neutral,notsarc,cm
38353,banjir flood _output3,Lama betul hujan. Drp semalam x stop. Elakkan banjir je,2c650f53-925,0,,0,,2021-01-01T23:41:31.000Z,neutral,notsarc,my
38354,banjir flood _output3,Sebab takut mana berak tetiba banjir. https://t.co/60lPZHj8GV,88d10a3b-cb7,0,,0,,2021-01-01T17:39:04.000Z,neutral,notsarc,my
38355,banjir flood _output3,"Hujan non stop.. sampai banjir da area kangkar tebrau, jb. Kesian diorgg 😭😭😭",4130c80b-8ca,0,,0,,2021-01-01T17:13:20.000Z,negative,notsarc,my
38356,banjir flood _output3,Aku baru je pi tgh hari td..mmg teruk gak aa lubang dia..kalo hujan confirm banjir kt sini..@JKRSelangor xnak buat permohonan maaf ke?? xkan tertakluk kt pak menteri je 🙄 https://t.co/OlAAn17HW2,abfaa2f6-5eb,0,,1,,2021-01-01T15:17:37.000Z,negative,sarc,cm
38357,banjir flood _output3,"*Sekiranya YA*, cuma perlu menjawab soalan berkaitan pengalaman anda ketika banjir di borang soal selidik kami sila REPLY NAK👇🏼 🎁 Sebagai ganjaran, anda akan menerima *Voucher BOOST* bernilai *RM30* *Terima kasih atas kerjasama.*",0d564127-e49,1,26613c27-342,0,1.34E+18,2021-01-01T11:32:16.000Z,neutral,notsarc,cm
38358,banjir flood _output3,Kami Team PKN Pulai Hari ini meninjau kawasan banjir di Kg Tuah Jaya Perling . Keadaan banjir dikawasan tersebut masih terkawal lagi tetapi kami telah memberi nasihat seandainya hujan semakin lebat agar penduduk dapat menjaga keselamatan keluarga masing2 . https://t.co/C0APp3smVy,141ea87e-823,1,,0,,2021-01-01T11:06:36.000Z,positive,notsarc,my
38359,banjir flood _output3,"redah banjir dua kali, ni nak balik pokok tumbang pula",ca6c80a4-202,1,,0,,2021-01-01T08:55:43.000Z,negative,notsarc,my
38360,banjir flood _output3,Team banjir standby pulak dah 💆🏼‍♂️,0957e1a8-e3c,0,,0,,2021-01-01T07:47:19.000Z,negative,sarc,cm
38361,banjir flood _output3,highway pg kompom banjir ni...,99db4343-8df,0,,1,,2021-01-01T07:28:32.000Z,negative,notsarc,cm
38362,banjir flood _output3,Hujan non stop takut banjir je area bandar,c844b095-9f1,0,,0,,2021-01-01T06:54:31.000Z,neutral,notsarc,cm
38363,banjir flood _output3,Gambar ini diambil pada 01 Januari 2015. Ketika itu banjir besar melanda Kelantan. Alhamdulillah walau apa jual halangan kita semua akan sentiasa jadikan masjid sebagai tempat untuk beribadah. Selamat Datang 2021 Semoga tahun ini lebih baik dari tahun-tahun sebelumnya. https://t.co/vH0cTW9lfW,6b280e8a-3a1,86,,0,,2021-01-01T04:29:39.000Z,positive,notsarc,my
38364,banjir flood _output4,Baguslah kerajaan dah umum nak bantu sehingga Rm62k bagi setiap rumah yang binasa kerana banjir 2021. Lega sikit mangsa. Jadi kami ngo boleh fokus kepada bantuan berbentuk lain pula https://t.co/vgzhl06Pfl,c6fd8f45-ba4,24,,0,,2022-01-01T08:25:15.000Z,positive,notsarc,my
38365,banjir flood _output4,Wakil rakyat Hulu Kelang hulur bantuan kepada mangsa banjir Kampung Jawa https://t.co/ruDkDPK0ZO https://t.co/O7WNBoZtX1,45f2d77e-94a,0,,0,,2022-01-01T08:23:33.000Z,positive,notsarc,my
38366,banjir flood _output4,@b426a9d4-102 Haha bereh. Jangan main banjir pulak nep. Melaka dah banjir tu,52f0e2f9-11c,0,5dacddd4-8fb,0,1.48E+18,2022-01-01T08:22:34.000Z,neutral,notsarc,my
38367,banjir flood _output4,Ramai yang menderita akibat daripada bencana banjir di Negeri Pahang... Sama² kita membantu kepada golongan yang memerlukan. *Misi bantuan banjir di Negeri Pahang 2021. Nama bank- Agrobank No. Akaun- 1006291000007638 Nama Akaun- Persatuan Bantuan Masyarakat Malaysia Negeri Pahang,64a4813c-18d,1,a52f3552-f69,1,1.48E+18,2022-01-01T08:22:21.000Z,positive,notsarc,my
38368,banjir flood _output4,Sama² membantu kepada yang memerlukan bantuan. Jasamu tetap akan dikenang... *Misi bantuan banjir di Negeri Pahang 2021.* Nama bank- Agrobank No. Akaun- 1006291000007638 Nama Akaun- Persatuan Bantuan Masyarakat Malaysia Negeri Pahang https://t.co/tJhrGVCTBG,64a4813c-18d,0,,1,,2022-01-01T08:20:39.000Z,positive,notsarc,my
38369,banjir flood _output4,@716a9eef-a88 Taun ni xdop banjir 👍👍👍,8d4b42d9-834,0,bbb9e207-a75,0,1.48E+18,2022-01-01T08:07:56.000Z,positive,notsarc,my
38370,banjir flood _output4,Dengar kata Melaka ada kawasan yang dah banjir. Hati-hati my friends in Melaka.,37693d71-afc,6,,1,,2022-01-01T08:02:40.000Z,positive,notsarc,my
38371,banjir flood _output4,Ramai² konvoi ni nak pegi hantar bantuan kat mangsa banjir kot.. https://t.co/nUNPuqA0c4,1dfa5c9b-6b3,1,,0,,2022-01-01T07:58:19.000Z,positive,notsarc,my
38372,banjir flood _output4,"Along update keadaan terkini di Kg Purun & Kg Serdang, Tanjung Ipoh, Kuala Pilah. Semoga Allah permudahkan semua urusan waghih² yg terlibat dgn banjir ni. Ctto of the video. #Banjir2022 #banjir #KualaPilah #TanjungIpoh #NegeriSembilan https://t.co/htgLIOB8Z9",09aa665a-225,22,,0,,2022-01-01T07:35:07.000Z,positive,notsarc,cm
38373,banjir flood _output4,Bak kata pepatah sudah banjir ditimbun balak https://t.co/1STCU1rOqJ,509fada9-26c,0,,0,,2022-01-01T07:34:57.000Z,negative,sarc,my
38374,banjir flood _output4,Confirmed 2nd banjir Melaka kali ni lebih teruk. Jalan cross Jambatan antara Pantai Belimbing - Kg Beringin pun naik Air. Maknanya rumah2 tepi sungai and jalan keretapi lama semua kena. https://t.co/Y40k7AdY3K,d32fa596-9f4,0,,1,,2022-01-01T07:33:48.000Z,neutral,notsarc,my
38375,banjir flood _output4,"bersama Pengerusi Cawangan Perakan Butterworth, Ustaz Mie mari bantu mangsa banjir Temerloh @48902574-c46 IKBN Temerloh, Lanchang, Pahang https://t.co/JIVWEQPfIX",7e07dbed-032,0,,0,,2022-01-01T07:28:54.000Z,positive,notsarc,my
38376,banjir flood _output4,"Since 18/12 haritu dok RT kawasan banjir, harini kampung sendiri pn banjir #GemasBanjir #Gemas https://t.co/UT228AWOWW",7621c65a-c5b,0,,0,,2022-01-01T07:28:45.000Z,neutral,notsarc,cm
38377,banjir flood _output4,I probably not gonna make it to the Reunion due to flood and phone/internet line acting up but enjoy guys. The most exciting New Year for all. https://t.co/X3FXXQe4WS,7621c65a-c5b,0,,0,,2022-01-01T07:26:51.000Z,neutral,notsarc,en
38378,banjir flood _output4,Bantuan Bangkit : Kembali Ke Sekolah buat mereka yang terjejas dengan bencana banjir. Kita cuba bantu. Mohon sekarang. https://t.co/fTbHPNJeEC @d637a785-6ec @17f41cef-37d https://t.co/0E3nAXpXRA,e70ae721-912,85,,2,,2022-01-01T06:49:02.000Z,positive,notsarc,my
38379,banjir flood _output4,Laluan sementara Bas Smart Selangor untuk penduduk Sri Muda terjejas banjir https://t.co/RuBiZaH2DN https://t.co/tEfDgj7MNw,45f2d77e-94a,0,,0,,2022-01-01T06:43:03.000Z,neutral,notsarc,my
38380,banjir flood _output4,"Ayuh buat report banjir (@ Balai Polis Taman Pinggiran Usj in Shah Alam, Selangor) https://t.co/TIQyRGVEXI",fc69c917-fcc,1,,0,,2022-01-01T06:26:02.000Z,neutral,notsarc,cm
38381,banjir flood _output4,"Rumah kampung I di Melaka takda sungai. Alhamdulilah tak pernah banjir. Tapi, taman sebelah tu memang masalah pemparitan & saliran. Kadang2 hujan lebat lama sikit, mmg naik air. https://t.co/xA72bMA0c4",2ab872fb-d1b,0,,0,,2022-01-01T06:25:54.000Z,neutral,notsarc,cm
38382,banjir flood _output4,Acara yang cukup sederhana ini diadakan bagi menghormati mangsa-mangsa banjir di seluruh Malaysia termasuk di sesetengah kawasan di Melaka. Semoga dengan kehadiran tahun baru ini mampu memberi sinar kebahagiaan buat kita semua rakyat Melaka. https://t.co/ERpj55s6LM,8daccbd9-2af,3,c2c70ee8-62b,0,1.48E+18,2022-01-01T06:20:38.000Z,positive,notsarc,my
38383,banjir flood _output4,malaysia rewind dia… pkp pkp pkp menteri pkp pkp menteri tukar kerajaan menteri pkp banjir https://t.co/1E8lTYnA6E,7e840af6-248,2,,0,,2022-01-01T06:17:49.000Z,negative,sarc,cm
38384,banjir flood _output4,"Ini keadaan dlm The Link2,Bukit Jalil. Bukti kita dah tak perlukan pembangunan komersil dan perumahan yg berlebihan di Lembah Klang. Fokus kpd kawasan hijau, tebatan banjir, pengangkutan awam,lorong pejalan kaki & basikal serta bangunan komersil yg dah s/nilai fungsi & fizikal. https://t.co/VocQt2k6vl",e1f4422d-26e,11,,3,,2022-01-01T06:12:37.000Z,positive,notsarc,my
38385,banjir flood _output4,Bagusnya PAS bagi 300 satu rumah utk mangsa banjir,c47f88c4-eae,0,,0,,2022-01-01T06:02:27.000Z,positive,notsarc,my
38386,banjir flood _output4,Maknanya memang selama ni yg duk gondolkan hutan Malaysia geng2 kapitalis Cina lah kan? Tp yg benarkan lesen geng2 pemimpin melayu lah kan? Yang dpt azab banjir pula rakyat lah kan? Tiap kali PRU main sentimen org Cina nk jual Malaysia. https://t.co/0nCyOsc9vj,0e427602-02d,1,,0,,2022-01-01T06:00:19.000Z,negative,sarc,my
38387,banjir flood _output4,"Banjir landa Johor pula, jumlah mangsa di empat negeri meningkat https://t.co/7xeJO3ipli https://t.co/69HluBcs2j",45f2d77e-94a,1,,0,,2022-01-01T05:52:03.000Z,neutral,notsarc,my
38388,banjir flood _output4,Bukan setakat mangsa banjir yg memerlukan bantuan.Tapi pesakit diseluruh negara juga memerlukan bantuan darah.Mari kita bantu tabung darah yg berada diparas kritikal.@umnoonline @a90299a0-64b @71803047-6cb @c7917f81-ca0 @ca4620c1-ebb @e134ff0f-250 @293d26b9-eb0 @632c72ea-c59,67f76b62-4bf,0,84d91884-4f3,0,1.48E+18,2022-01-01T05:48:55.000Z,positive,notsarc,my
38389,banjir flood _output4,"Bila banjir berlaku, kemarau sales pula terjadi. Mohon share https://t.co/Huvt13LO9y https://t.co/6WXKS8JviJ",df984d58-271,0,,0,,2022-01-01T05:48:13.000Z,negative,sarc,cm
38390,banjir flood _output4,"G Melaka, Melaka Banjir 😅 Byk jln tutup nk pg town..huhuhu @48902574-c46 Jln Alor Gajah Lama https://t.co/D5wOSDHoBu",eada3d86-c92,0,,1,,2022-01-01T05:46:23.000Z,negative,notsarc,cm
38391,banjir flood _output4,So today's news is N9 pulak yang banjir teruk serupa last two weeks di Shah Alam. Take care orang nogori!,064b3845-1fd,2,,0,,2022-01-01T05:40:38.000Z,negative,notsarc,cm
38392,banjir flood _output4,selamat menyambut tahun baru 2022. terima kasih kpd semua rakan twitter tolong rt last week. kami da hulurkan bantuan kpd mangsa banjir dari sumbangan orang ramai dgn nilai hampir rm7k. 1. makanan 2. towel 3. tilam kekabu nak support perniagaan kami: https://t.co/gc6VNR82T9 https://t.co/d5wDqWfhtX,84348eaf-5dc,7,,0,,2022-01-01T05:39:32.000Z,positive,notsarc,cm
38393,banjir flood _output4,Konvoi bantuan mangsa banjir dari Payung https://t.co/fute7oJFPZ,6aa9ac2b-a8b,0,,0,,2022-01-01T05:39:26.000Z,positive,notsarc,my
38394,banjir flood _output4,Kampungku banjir. Pihak yang bertanggungjawab tentang banjir ni sepatutnya dibicarakan. Termasuk YB yang Tak peduli isu banjir ni yang berlaku Saban tahun. Ni Kali kelima banjir besar since aku belasan tahun. #banjir #flood2022 #melaka #malaysia https://t.co/e9MTXbBvAJ,5c2127bb-cf4,3,,1,,2022-01-01T05:31:24.000Z,negative,sarc,cm
38395,banjir flood _output4,@05602154-5a9 utk mangsa banjir mana yang qurannya hanyut.. kami nak sedekah kan quran.,84348eaf-5dc,8,27344e1b-ac0,0,1.48E+18,2022-01-01T05:27:36.000Z,positive,notsarc,my
38396,banjir flood _output4,Wah relax je YB Ni.. Melaka Tengah Banjir Ni.. 🤦🤦🤦 @6a9c8453-97d @72977d72-fc1 @fa45b42b-90d @58f5f145-1fe https://t.co/q38Kls7bXD,58883805-e93,19,,2,,2022-01-01T05:21:28.000Z,negative,sarc,cm
38397,banjir flood _output4,"@5c8735a2-797 Taksure lak beb..tapi takde lak pape info pasal banjir,takleh lalu ke ape..smooth je kot 🤨",df405c7e-4c0,1,575dc894-d4e,1,1.48E+18,2022-01-01T05:18:14.000Z,neutral,notsarc,cm
38398,banjir flood _output4,Raining here in Sri Muda. But all is good. Verifying information for bantuan bencana banjir Selangor with ADUN Kota Kemuning YB Ganabathirau and Ahli Majlis MBSA Paparaidu. #SelangorBangkit https://t.co/6nxASj4W9j,b6c0334a-82f,23,,1,,2022-01-01T05:06:34.000Z,positive,notsarc,cm
38399,banjir flood _output4,Misi bantuan selepas banjir #Banjir2021 https://t.co/F1yFemQN3Q,3156c5a7-800,0,,0,,2022-01-01T04:59:31.000Z,positive,notsarc,my
38400,banjir flood _output4,"If any negeri yang ada solution untuk masalah banjir ni sepatutnya negeri yang selalu kena la,kelantan, terengganu,pahang.Sebab sepatutnya lagi banyak experience la kan? But no,they rather focus on saman/penjara orng x pakai tudung than solving banjir issue yang rosakkan ekonomi. https://t.co/QdzpcA8CgW",968950f8-7cd,5,,0,,2022-01-01T04:55:15.000Z,negative,sarc,cm
38401,banjir flood _output4,Kg ampang tinggi pilah ade yg dah ruma masuk air yaa banjir. Kesiann aku tgok. Kalau aku tkde hal nk g seremban ni mmg aku tolong dah makcik pakcik tadi. Semoga yg lain boleh bantu yaa. 😩😭,ba3c33cd-96d,0,,1,,2022-01-01T04:53:13.000Z,positive,notsarc,my
